Contrato,Predicao_Fraude
321976968715,1
321984671715,0
321946923715,1
322089713715,0
321968554715,0
322078066715,1
321984970715,0
322048962715,0
322056852715,0
322001858715,1
322002993715,0
321955572715,0
322077360715,0
321994028715,1
322043260715,1
322069172715,0
322070984715,0
322006553715,0
322074399715,0
322014206715,1
321954595715,1
322029628715,1
322055149715,0
321977113715,0
322089043715,1
322042540715,1
321968924715,0
321988566715,0
321976054715,0
322083658715,1
322034340715,1
322042849715,1
322005893715,0
322029898715,0
322004424715,1
322074708715,1
321999874715,1
321955463715,1
322046288715,0
322081609715,1
322089986715,1
322010001715,1
322061516715,1
321999027715,1
322084581715,1
321983789715,1
322065049715,0
321985271715,0
322053258715,1
322012932715,1
321969078715,1
322065708715,0
322035713715,1
322061708715,0
322033001715,1
321956792715,1
321994785715,1
322040077715,1
321953717715,1
322077660715,1
321998819715,1
322010272715,1
321993070715,0
321956050715,1
322046156715,1
322043141715,1
321994295715,1
321949175715,0
321967554715,0
322017469715,1
321958000715,1
322057444715,0
322018062715,1
322026478715,0
321961900715,1
322028259715,0
322044981715,1
322094392715,1
322013217715,0
322082429715,1
321999994715,1
322012665715,0
322050009715,0
321983697715,1
321977972715,1
321958043715,0
321947763715,1
321990047715,1
321952890715,1
322065757715,1
322054621715,1
322020063715,1
322070743715,1
322045750715,0
322002729715,1
322050417715,1
321984360715,1
322002768715,1
322014042715,1
321995417715,1
321980632715,1
322018299715,1
322013059715,1
322024811715,1
321950583715,0
322018511715,1
321947853715,1
322051665715,0
322005453715,1
321969570715,1
322081703715,1
322013677715,1
321972010715,1
321948748715,1
322005655715,0
322070452715,0
322045494715,1
322051891715,0
322076744715,0
322088663715,0
322052268715,0
322059538715,0
321962656715,0
322010804715,1
322031509715,0
322037979715,0
322028463715,1
322033406715,1
321947671715,1
321956942715,1
322049205715,1
322007512715,1
322042252715,0
321970715715,0
322058017715,0
322052152715,0
322086017715,0
322088003715,0
322070677715,0
322000228715,1
321974351715,1
321977076715,1
322077824715,0
322080848715,0
322049456715,1
322071208715,1
321989622715,1
322097836715,1
321998987715,0
322009304715,0
322021222715,1
322035623715,1
322064646715,0
321965440715,1
322077239715,1
322093900715,1
321952008715,1
322083883715,0
321963024715,1
322070290715,1
322023627715,0
321949116715,1
322053558715,0
322048090715,1
322093790715,0
321958278715,1
321975272715,1
322016546715,0
322068548715,1
322048135715,0
322092831715,1
322052448715,1
322022470715,1
322076109715,0
321986663715,0
321996022715,0
322058147715,1
322021826715,1
322087987715,1
322011766715,1
322085671715,1
321988545715,1
321953232715,1
322091219715,0
322046777715,1
321968108715,1
321979986715,0
321950061715,0
322064824715,1
322026123715,0
322032231715,0
322086560715,0
321954409715,0
322066041715,0
322093716715,1
321971666715,1
321956327715,1
322060317715,0
322081274715,0
322009525715,1
321980447715,1
321967556715,0
321971837715,1
322008123715,0
321963076715,1
322062981715,0
321963698715,1
322018360715,0
322035620715,0
321970737715,1
322094699715,1
322053962715,0
322033654715,1
321948036715,0
321968768715,1
322053735715,0
322026883715,0
322024011715,0
321970290715,1
321998504715,0
322066235715,0
322044370715,0
321974680715,1
322066954715,1
322088206715,0
322013024715,0
322057658715,0
321981968715,0
321970691715,0
321990096715,1
322058003715,1
322090594715,0
322080487715,0
322055689715,1
322090884715,0
322043993715,0
321997934715,1
322007202715,0
321968259715,0
322053597715,1
322038803715,0
321991898715,0
322093565715,1
321960455715,0
321980531715,1
322032732715,1
322000437715,0
322080496715,1
321998692715,1
321983092715,1
322081230715,0
322026932715,0
321996151715,1
321952731715,1
322065315715,0
322072652715,1
322086205715,1
322054061715,1
322010453715,1
322041399715,1
322092722715,1
322058652715,0
322027339715,0
322087189715,1
322037308715,1
322022503715,0
321981841715,1
322061941715,1
322051350715,0
321988374715,1
322038479715,0
322077953715,1
321971203715,0
321984021715,1
322074911715,1
321978904715,1
322063301715,1
322066973715,1
322049345715,1
321986938715,1
322034251715,1
321984292715,1
322069286715,0
322031488715,0
322010886715,1
322015784715,1
322050257715,1
321991929715,1
322024300715,1
322054139715,0
321974960715,1
321949245715,1
322092004715,0
322003347715,0
321997909715,0
322062986715,1
322090001715,0
321984910715,0
322009050715,0
321957242715,1
321965287715,1
321950864715,1
322058165715,0
322083117715,1
322015322715,0
322009628715,0
322027036715,0
321956230715,1
322008091715,0
322055597715,1
322056845715,1
321982641715,1
322068334715,0
322080890715,0
322096392715,0
322037925715,1
321997791715,0
322007824715,1
322063515715,0
322061297715,1
322055349715,1
321953750715,1
321992009715,1
322000579715,1
321971627715,1
322006061715,0
322081699715,1
321951206715,1
322043144715,0
321977790715,0
322087324715,1
321998121715,0
322084917715,0
322039764715,1
322009182715,0
321975688715,0
322081614715,1
321949835715,0
322074723715,1
322098885715,0
321982319715,0
321957821715,1
322038358715,1
322072783715,1
321960561715,0
322045312715,1
321976345715,1
321969977715,1
321981708715,1
321991892715,0
322098493715,0
321968607715,0
322078683715,0
322040112715,0
322087091715,0
321984222715,0
322055757715,1
322008485715,0
321978762715,0
321982157715,1
322058179715,0
321990350715,1
321963992715,1
321979131715,1
321996377715,1
322070222715,1
322069915715,0
321989202715,1
322077821715,0
321971879715,1
322034663715,1
321987339715,0
322087476715,1
322079742715,0
321986430715,1
321965113715,1
322076786715,1
322064693715,0
322000308715,1
322023010715,1
321970236715,1
322093511715,1
322063727715,1
322009302715,0
322062792715,0
321993330715,0
322025264715,1
322076369715,0
322038759715,0
322074467715,0
322012502715,0
321972998715,0
322090024715,0
322070737715,0
322048718715,0
322092114715,0
322049661715,1
322051116715,1
322070379715,0
321956031715,1
322014043715,1
322031427715,1
322047784715,0
322071305715,0
322047236715,0
322037210715,0
322005384715,1
322043669715,0
322037713715,1
321957395715,1
321952504715,0
322035922715,0
322071743715,0
322072755715,1
322072145715,1
321960093715,0
322067195715,0
321992560715,0
322042227715,1
321952107715,0
322093587715,0
322031819715,1
322087496715,1
321992292715,1
321972603715,1
321963572715,1
321977576715,1
322010797715,0
322093965715,0
322043728715,1
321974264715,0
322019190715,0
322011860715,1
322081247715,0
322031761715,1
321952747715,1
322071878715,0
321989094715,0
322036921715,1
322009391715,1
321983377715,0
321978929715,0
321983935715,1
322035284715,0
321978820715,1
322021843715,0
321981248715,1
321959296715,1
322099163715,0
322066996715,1
322029357715,0
322047193715,1
322088806715,1
321999288715,0
322066848715,0
321954718715,0
322024882715,1
322092613715,1
322043830715,1
322096808715,1
321964931715,1
322014490715,0
322037647715,0
322087951715,1
322039685715,0
321963612715,1
321996403715,1
322052933715,0
322030924715,1
321977332715,1
322007005715,1
322079308715,0
321968378715,1
322029370715,1
322024924715,1
322085989715,1
322099097715,1
321958617715,1
321953934715,0
321948887715,0
322010369715,0
322021901715,0
322037763715,0
322038403715,1
322037239715,0
322032473715,0
322034269715,1
322046539715,1
322013904715,1
321996218715,1
322061990715,0
321999677715,1
322035083715,0
321948310715,0
322097225715,0
322004283715,1
322049457715,1
322030997715,1
322003520715,0
321987352715,0
321966700715,1
321972115715,1
322036685715,1
322083082715,1
322071978715,1
321955166715,1
322000988715,1
321985205715,0
321972938715,0
321962653715,1
322091214715,1
322010596715,1
322082034715,0
322052880715,1
322021126715,1
322052597715,0
321997415715,1
321946906715,1
321968569715,0
322076443715,1
321985098715,1
322040962715,1
321972572715,1
321996760715,0
321951522715,1
322072643715,1
322082020715,0
322023970715,0
322082751715,0
322054628715,1
322084593715,0
322057822715,0
321972340715,1
322096300715,0
322057453715,1
322095856715,0
322007420715,0
322011335715,1
322014628715,1
322039691715,1
322006442715,0
322001342715,0
321971175715,1
322076101715,0
322067900715,1
322053483715,1
322021488715,1
322039624715,0
321997750715,1
322094520715,1
321974475715,1
322073548715,0
322046441715,0
322050412715,1
321982480715,1
322038512715,1
321957267715,0
322086075715,1
321999559715,1
322096770715,0
322031820715,0
322077939715,0
322091657715,1
322064894715,0
322071135715,1
322050432715,0
322072577715,0
322032739715,1
322014087715,1
322018856715,1
322080214715,0
321995258715,1
322030771715,0
322007345715,1
322039903715,1
322025672715,1
322086830715,0
321984111715,1
322000574715,0
321978305715,1
322072239715,1
322082999715,0
321977321715,0
322065862715,1
322077297715,1
321972345715,0
322072733715,1
322053695715,0
322065800715,0
322093517715,0
322019976715,1
322017821715,1
321947235715,1
322066222715,0
321989291715,0
322001210715,1
322062551715,0
322020285715,0
321975540715,0
321960418715,1
322028669715,1
321974895715,1
321997864715,1
322082769715,0
321991148715,0
321980061715,0
322029735715,1
322036789715,1
321988256715,0
322028588715,1
322065917715,0
321977621715,1
322057940715,0
322087089715,1
322065344715,0
322090404715,0
322020731715,1
321962552715,1
322053345715,1
322087649715,1
322057609715,1
322041824715,1
321953142715,1
321996885715,1
322031229715,0
322028084715,0
322050928715,1
322071106715,1
321990449715,0
321963643715,0
321995897715,0
322023215715,0
322060944715,0
321957076715,0
322025783715,0
321964043715,0
321991457715,0
321963352715,1
321948314715,1
322040320715,1
321995166715,0
322018417715,1
322037355715,0
322098449715,0
321993065715,0
321968518715,0
322035526715,0
322072313715,0
322030514715,0
322009977715,1
322031104715,1
322089106715,0
321973199715,0
322028629715,0
321989197715,1
322055997715,1
321992695715,1
321991212715,1
321984841715,1
321962749715,1
321977876715,1
321953689715,0
322034832715,1
321984816715,1
322008816715,1
322045386715,0
321998296715,1
321983230715,1
322005859715,0
321987129715,1
322001347715,1
322007973715,0
322056475715,0
322038127715,0
322082580715,1
321966924715,1
322087656715,0
321982958715,0
322090645715,0
322092853715,0
322076378715,0
322002262715,1
322079431715,1
322085612715,1
321998696715,0
321955768715,0
321964304715,0
321959384715,1
322036465715,0
322081294715,0
322073124715,0
322086416715,1
322020523715,0
322021889715,1
322033783715,1
322088490715,0
322020038715,1
322068481715,1
322044222715,1
322058039715,1
321976901715,1
322028415715,0
322094864715,1
322043943715,0
321953812715,1
321966516715,1
322068317715,0
322090923715,0
322013318715,0
321982016715,1
321991594715,0
322010335715,0
322069271715,1
321967969715,1
322044488715,0
321980138715,1
321958596715,0
322074552715,0
321968034715,1
321946941715,1
322007595715,0
322036899715,1
321948275715,0
321947401715,1
322086494715,0
321949508715,1
322062170715,0
322078153715,1
322090057715,0
322041294715,0
322083376715,0
322017831715,1
321996842715,1
321986421715,0
322065812715,0
322019782715,1
321988674715,1
322090489715,1
321968929715,0
321982340715,1
322075537715,0
321981742715,0
321977339715,0
322082626715,0
322072201715,0
322079906715,0
322085824715,0
322057606715,1
322031083715,0
322088671715,0
322051966715,0
322061396715,1
321985387715,1
322018575715,1
322053300715,1
322055508715,1
322043904715,1
322037570715,0
322035101715,1
321951497715,0
321967791715,1
321990209715,1
322034160715,1
322034999715,0
322068007715,1
322035548715,0
322010959715,1
322089113715,0
321996728715,1
321968417715,0
321981516715,0
322083534715,0
322090800715,0
322036928715,1
322018263715,1
322020137715,1
322031392715,1
322000111715,1
321968178715,1
322070770715,0
322034396715,0
322037961715,1
322033713715,1
322089301715,0
322079640715,1
321995699715,1
322063825715,0
322061973715,0
321979988715,0
322092008715,1
321982391715,1
322070800715,0
321955644715,1
321976468715,1
321965404715,1
322087508715,1
322037307715,1
321982034715,1
322005279715,1
322034148715,0
322018408715,1
321995856715,1
321977172715,0
322084962715,0
321955804715,1
322002429715,1
322011890715,0
322041677715,1
322047711715,1
322003114715,1
321977597715,1
322002704715,0
321997925715,0
322095041715,1
322005039715,1
321977853715,0
322090743715,1
322026331715,1
322046859715,0
321954946715,1
321992061715,0
322028527715,0
321981025715,1
322087891715,1
321972322715,0
322034111715,1
321981390715,0
321969993715,1
321998157715,1
321987935715,1
321995982715,1
322047893715,0
322082764715,1
322097190715,1
322037728715,0
321962424715,1
322069617715,1
322074929715,1
322030012715,1
321977446715,1
322013883715,1
322070403715,1
322011826715,0
321947864715,0
322086119715,0
321951750715,1
322038792715,0
322028626715,1
322067482715,1
322064815715,0
322024565715,1
322095928715,0
322073375715,1
322041907715,1
321998817715,0
322062416715,1
321961551715,0
322080676715,0
322043744715,1
321986697715,1
322021152715,0
322037028715,0
321980319715,1
322066248715,1
322020549715,0
322080901715,1
322000468715,0
322096029715,0
322067465715,1
322007647715,0
321962821715,0
322084531715,0
322036411715,1
321966952715,0
321991274715,1
322069670715,1
321982185715,0
322072226715,0
322078518715,1
321949672715,1
322067425715,1
322056898715,0
321994093715,0
321985684715,1
322067534715,0
322078968715,1
322094621715,0
322083464715,1
321980370715,1
321962097715,0
322093837715,1
322061474715,0
321980503715,0
321981232715,0
322041608715,0
322006815715,0
322052868715,1
321947275715,1
321951418715,1
321978115715,1
322030160715,1
322028791715,0
322072688715,1
322043342715,1
321999224715,1
322090049715,1
322099475715,0
322003575715,0
321978231715,0
322027971715,1
322039687715,1
322005051715,1
321964128715,1
321958833715,0
322067459715,0
322097202715,0
321974386715,1
322052934715,0
322079245715,0
322055846715,1
321948883715,1
321973614715,1
322035794715,0
321983157715,1
322034414715,1
322019477715,0
322002441715,1
321994040715,1
321965606715,1
322067312715,0
321954250715,1
322063870715,0
322031180715,1
321957551715,0
321959021715,1
321955465715,0
322065815715,1
322039940715,0
322006221715,0
321991844715,0
322085581715,0
322016279715,0
322061856715,1
321973637715,1
321984827715,1
321972990715,1
322017937715,1
321952984715,0
322096381715,1
322016860715,1
322062931715,0
322094643715,1
321989325715,1
322023753715,1
321955956715,1
321965797715,0
321959739715,1
322047698715,1
321970167715,1
321966300715,1
322026802715,1
321999089715,1
322005243715,1
322069896715,1
322058421715,1
321998240715,0
322009200715,1
322065082715,0
322042345715,0
322061240715,0
322026449715,0
322065322715,0
322048824715,1
322063420715,0
322039683715,1
322003815715,1
321962637715,0
321989040715,1
322075543715,1
322083170715,0
322067087715,1
321970344715,1
322076749715,1
322088626715,1
322035757715,1
322068280715,0
322069996715,1
321992587715,0
322018059715,1
322072687715,0
321961433715,0
322059315715,0
321965470715,0
321951885715,0
321970553715,1
321952933715,1
321957048715,0
322034885715,1
322071032715,0
322053156715,0
321971173715,1
322018431715,0
321988994715,0
322097993715,0
321995413715,0
322051296715,1
322092167715,0
322012631715,1
322046454715,0
322037041715,1
322021450715,1
322086393715,1
322093283715,0
321956909715,1
321973781715,1
322014447715,0
322097253715,0
322037549715,0
322045619715,1
322010073715,1
321957154715,1
322055796715,0
322084704715,0
321996146715,1
321969478715,1
322092126715,0
322090737715,1
321986539715,1
322086225715,1
322062573715,1
321972791715,1
322092826715,0
322019660715,1
321995788715,1
321952446715,0
322011959715,0
322044890715,0
322021255715,0
321993486715,1
322075632715,1
322028821715,1
321948968715,1
322061227715,0
321978545715,0
322040079715,0
321989772715,0
322042138715,1
322037967715,0
322069784715,0
322090739715,0
322055318715,0
322098341715,0
322096891715,1
322065504715,1
322024453715,1
322028449715,1
321994883715,1
321947253715,0
322043581715,1
321977951715,0
322044132715,1
322029488715,1
322019703715,1
322092661715,0
322006954715,0
322031051715,0
321958571715,1
321956688715,0
322058892715,0
322096620715,0
321971939715,1
322008901715,1
322073573715,1
321973094715,0
321977964715,0
322098203715,1
321982942715,1
322089096715,1
322021153715,0
321988230715,1
321981428715,1
321975664715,0
322063151715,0
322016157715,1
322018596715,0
321973394715,0
321980930715,1
322068893715,1
321976360715,1
321956907715,0
321988094715,1
321970514715,0
321967914715,0
321972853715,1
322053961715,0
322051859715,1
321965598715,1
321975472715,0
322093457715,0
322097248715,0
322078515715,0
322016799715,0
321969290715,0
321997385715,1
322075565715,0
322034374715,1
322064785715,0
321970128715,1
322055565715,0
322082091715,0
322029660715,0
321990761715,1
321979464715,0
322085605715,1
321996905715,0
321982720715,1
322025304715,1
322010091715,0
321947568715,0
322019724715,1
322039672715,1
321972954715,1
322091369715,1
322046803715,1
322016303715,1
322075156715,1
322064852715,1
322061317715,0
322093765715,1
322091402715,0
322038782715,0
322045456715,0
322049800715,1
322050912715,1
322043953715,0
322059841715,1
322074747715,1
321968469715,1
322000759715,0
321996730715,1
322028120715,1
322075583715,0
322063031715,1
322035446715,0
322059678715,0
321948332715,1
321988727715,1
322095127715,1
321999531715,1
322016974715,1
322013869715,1
322019850715,1
322076811715,1
321978854715,1
322014800715,1
322063277715,1
322012066715,1
322075161715,0
321963390715,1
322076650715,0
322096495715,0
322026701715,1
322091278715,0
322096309715,1
322061159715,0
322031285715,1
322006394715,0
322099460715,0
322082055715,0
321973922715,0
322079378715,1
321983581715,0
322064334715,1
322039420715,0
322050577715,0
321974633715,0
321999231715,1
322052982715,0
322067855715,0
322001053715,1
322084203715,0
322075153715,0
322071197715,0
321990542715,0
322048595715,1
321985308715,0
322013596715,1
322063863715,0
322071462715,1
321995076715,0
322041352715,1
322031332715,1
322000030715,1
321981299715,0
321982855715,1
321949077715,1
321992796715,1
322069718715,1
322091193715,0
322060510715,1
321953490715,1
322085580715,0
322035146715,0
322059884715,1
322065873715,1
322004013715,0
322021149715,0
322018000715,0
321956869715,0
322098573715,0
321977370715,0
322051294715,1
322043023715,0
321984486715,1
321990849715,1
321978525715,0
321968363715,1
322068742715,1
322073862715,1
321979028715,1
322094512715,0
322021687715,1
322094570715,1
321974774715,1
321982270715,1
321990605715,1
321986682715,0
322091858715,0
322014197715,1
322090602715,1
322063236715,0
322089059715,0
322032825715,0
322055221715,0
322046828715,1
321999777715,1
321964697715,1
322021786715,1
321997396715,0
322012126715,1
321962801715,1
321946111715,1
321959782715,0
322047310715,1
322004383715,1
322073051715,1
322079583715,0
322026754715,0
321979431715,0
321948337715,0
321968492715,1
322069319715,1
322010502715,0
322070426715,0
322085233715,1
321959008715,1
322030204715,0
322045834715,0
321964144715,1
321958706715,1
322003922715,1
322053919715,0
322030262715,1
322090116715,1
321970946715,1
322027801715,0
322092995715,0
321989041715,0
322048918715,1
322017259715,0
321952406715,1
322026733715,1
322004072715,1
321965351715,1
322091456715,1
321993919715,0
322085019715,0
322054428715,1
322098620715,1
322059163715,1
322078285715,1
322086702715,0
322036693715,1
321988345715,1
322037994715,0
321972845715,0
321997553715,1
321990689715,1
322093242715,1
322083946715,1
322004843715,0
322057941715,0
322088979715,0
322035362715,1
322080259715,0
322077568715,0
322047734715,0
322028309715,0
322032363715,1
322001015715,1
322023344715,1
322066661715,0
322074812715,1
322038999715,0
322049509715,0
322001152715,1
322007015715,1
322068382715,1
321999525715,1
322080403715,1
322025122715,0
322028877715,0
322027086715,1
322003517715,1
322005510715,0
321999997715,1
322074351715,0
322034198715,1
322005932715,0
322006463715,0
322062005715,1
322059002715,0
321956378715,1
322004508715,1
322042753715,0
322012302715,1
321994426715,0
322041383715,1
321995212715,0
321979862715,0
321986383715,1
321974131715,1
322067211715,1
321947211715,1
322060519715,0
321965525715,1
321984024715,1
322011275715,1
322025303715,1
322013057715,1
322031115715,0
322003482715,0
322040140715,1
321980347715,1
321962358715,0
322028254715,0
322065446715,0
321990855715,0
322096732715,0
322036415715,0
322017177715,0
321959734715,1
322072224715,0
321983017715,1
322057935715,0
322021702715,0
322079791715,1
322037732715,1
321978843715,1
322051206715,0
321951548715,1
322080655715,1
322006022715,1
322020354715,1
322050287715,0
322081455715,0
322046468715,1
322097947715,0
321974098715,1
321995061715,0
321990318715,1
322040766715,0
322034369715,1
322057320715,1
321972495715,1
322037294715,1
322087619715,1
322072216715,0
321998057715,0
322064467715,1
322018997715,1
322053352715,1
321999926715,1
321948747715,1
322040737715,0
321971138715,0
322022933715,1
322057907715,1
322097724715,1
322087590715,1
322009516715,1
321951720715,1
322038600715,1
322077283715,0
322068297715,1
322069684715,1
321988756715,0
322061471715,0
321990604715,1
322049332715,0
322017784715,1
322087557715,1
322061413715,0
321960089715,0
321981741715,0
321952816715,0
322019949715,1
322063996715,0
322018234715,0
321985673715,1
321983648715,1
322021538715,0
322014886715,1
321989450715,1
321993272715,1
321990652715,1
322094470715,1
322023818715,0
321989843715,1
321976032715,1
322090804715,0
322039749715,0
321982960715,1
321977922715,1
322055108715,1
322015521715,0
322077896715,1
322085680715,1
322093982715,1
322015395715,1
321983586715,0
321985771715,1
321987682715,0
321981975715,0
322012965715,0
322052771715,1
322012064715,1
322014472715,1
322058598715,0
322084201715,0
322051978715,1
321979953715,0
322057672715,0
322006781715,1
321985968715,0
322060604715,1
322072204715,0
321949201715,0
322005891715,0
322088145715,0
321949311715,0
322080308715,1
322083156715,1
322059479715,0
321958567715,0
321955577715,1
322047829715,0
322049140715,1
322086401715,0
321993434715,1
322080331715,1
322056569715,0
321995879715,1
322038301715,0
322006132715,1
321949684715,1
322079997715,1
321995347715,1
322054375715,1
322037755715,1
322016127715,1
322058740715,1
322049526715,0
322038948715,0
322042905715,0
321978725715,1
321990160715,0
322098607715,1
322026520715,1
321985115715,0
322086168715,1
322093536715,0
322029238715,0
321967546715,1
322080342715,0
321953059715,0
321959632715,1
322058527715,0
322076750715,0
321965037715,1
322049148715,0
321991287715,1
322075514715,1
322056280715,1
322003772715,0
322041334715,0
322009541715,0
321973055715,0
321957314715,1
322003859715,0
321982992715,1
322003381715,0
321964335715,1
321999783715,0
321957352715,1
322014988715,1
322065097715,0
322026410715,1
321952829715,1
322017890715,0
322035580715,1
322009825715,0
321976584715,1
322060363715,1
321961066715,0
321980151715,1
321983681715,1
321950478715,0
321974476715,1
322084994715,1
322022867715,0
322039361715,1
321969941715,1
322073562715,0
321971228715,1
322056772715,1
322084522715,0
321992819715,1
321974110715,1
321994727715,0
321953555715,0
321979179715,1
322089484715,0
322019125715,0
321946215715,1
322076630715,1
322064456715,0
321982929715,1
322062734715,0
321964077715,1
321950614715,1
321975460715,1
322031264715,0
322006453715,1
322053093715,0
321991466715,1
321975795715,0
321954248715,1
321962871715,0
322089432715,0
322051216715,1
322092203715,1
322092560715,1
321955308715,0
321947851715,0
322051645715,0
322036179715,0
322068398715,1
321974574715,1
322046235715,0
322018249715,0
321977472715,1
321959272715,1
322014883715,1
322049876715,1
321994327715,1
322006178715,1
322099530715,1
321961280715,0
322044404715,0
321967020715,0
322088166715,0
322075838715,1
322063834715,1
322022071715,1
321953129715,0
322022614715,1
322036190715,1
322086022715,1
322071859715,0
322092813715,0
322064005715,1
321964150715,0
322070381715,1
322077012715,1
322051227715,1
322035552715,1
322027739715,0
321958602715,1
322059090715,0
322066698715,0
322081928715,0
322088498715,0
322096599715,1
322074190715,1
321977199715,1
321963359715,1
322085345715,0
322089931715,0
322098372715,1
322052367715,1
322067854715,0
322053995715,1
321983591715,0
322030275715,1
321966679715,1
322083177715,0
322095753715,0
322046531715,1
321986175715,0
322063586715,1
322041324715,0
321965067715,1
322087111715,0
322072099715,1
322058276715,0
322009990715,1
322087232715,1
321992769715,1
322026931715,0
322085237715,1
322005860715,1
322082563715,0
322089203715,1
321958920715,1
321951808715,1
322064662715,1
321992042715,1
322007524715,1
321963890715,1
322069351715,0
322063135715,1
321960882715,1
322046622715,1
322013702715,0
321961863715,1
321987284715,1
321987098715,1
322018343715,1
322022345715,1
321986101715,0
321960128715,1
322061946715,1
321979152715,0
321967189715,0
321953593715,1
322067693715,0
322012822715,1
322059212715,1
322034938715,0
322018566715,1
322077268715,1
322016350715,0
322038268715,0
322027218715,0
321976093715,1
321976508715,0
322034093715,1
322014852715,1
321993407715,1
321969260715,1
322081926715,1
322088194715,0
322067766715,1
322075539715,1
321989424715,0
322023274715,1
322052244715,1
322095031715,0
322069231715,0
322023622715,1
321980128715,1
321985572715,1
322061667715,0
322009356715,0
322040783715,0
321949365715,1
321973106715,1
322081907715,1
322007826715,0
321970364715,0
321982003715,1
322082872715,1
322085333715,0
321990013715,0
322001260715,0
321973726715,0
321960769715,0
321981622715,1
322060953715,1
322021143715,1
321984635715,1
321975044715,0
322082381715,1
322043619715,0
322066549715,1
322004295715,1
322054393715,0
322000494715,0
322076910715,0
322090008715,0
322091835715,1
322092325715,0
322074939715,1
321974126715,1
321948910715,1
322056110715,0
322031414715,1
322071302715,0
322035082715,1
321965363715,1
321948145715,0
321987415715,0
322098799715,0
322095815715,1
322005197715,0
322057829715,0
322017243715,1
322032061715,0
321953245715,0
322043562715,0
322028480715,0
322032654715,1
322027519715,1
322000401715,1
322037960715,0
321951404715,1
322091508715,0
322037480715,0
322057298715,0
321967820715,1
322088782715,0
322065071715,0
322008882715,0
321959641715,0
322025636715,1
321994767715,1
321951526715,0
321957566715,0
321962727715,1
322066923715,1
321980181715,0
322047166715,1
322033787715,1
322075188715,1
322065481715,0
322007467715,1
322005825715,1
321956086715,1
321979746715,1
321964518715,1
321961902715,0
322036306715,0
321956598715,1
322073655715,0
322050304715,1
321980427715,1
322062403715,1
321980386715,0
322011149715,0
321989880715,0
321994340715,0
321952969715,0
322038119715,0
322067663715,0
321962289715,0
322067286715,1
322085649715,0
321982374715,1
321962677715,1
321987010715,1
322061441715,0
322014619715,1
322037630715,0
322055313715,1
322027155715,0
322047292715,1
321968444715,0
321999765715,0
322014097715,0
322002875715,0
322062994715,1
322022287715,1
321954293715,0
322064862715,1
322014597715,1
322048359715,1
321976029715,1
321985126715,1
322096809715,0
321958016715,0
322086114715,1
322045989715,0
322027606715,1
321946320715,1
322032557715,1
322037237715,0
322082950715,0
322047510715,1
322013332715,1
321980269715,1
322013215715,0
322017505715,1
322032623715,1
322064254715,1
322023349715,0
322013346715,1
322029913715,1
321981738715,0
322001074715,0
322058767715,0
321972880715,0
321979883715,1
321970930715,1
322019156715,1
322054552715,1
322074175715,0
322017646715,0
322098384715,0
322091553715,0
322084778715,0
322014175715,0
321998620715,0
322015224715,0
322063257715,1
322001213715,1
321974754715,0
322092679715,0
321986562715,1
322025309715,0
322094728715,0
321951878715,0
322093667715,1
322018663715,1
321992905715,1
322091426715,1
322055150715,0
322095260715,1
322037620715,0
322048998715,0
321966436715,0
321958082715,1
321947829715,0
322064827715,0
322000939715,1
322070655715,0
321956036715,1
322039466715,1
321984525715,0
322043784715,1
322052485715,0
322074900715,1
322005628715,1
321985226715,1
321997510715,1
321969254715,0
321971293715,1
321991473715,1
322094882715,0
322028537715,1
322036196715,0
321988373715,1
321956891715,0
322062623715,1
322090754715,0
322012440715,1
321959867715,1
322095827715,0
322003632715,0
322089758715,0
322061976715,1
322003901715,0
322086884715,1
322064205715,1
321972773715,1
321956579715,1
321953206715,0
322088048715,0
322081290715,1
322012938715,0
322021800715,1
322019103715,0
322080266715,0
321974577715,0
322000515715,1
321973825715,0
322026936715,1
321979628715,1
322003622715,0
322059542715,1
321989339715,0
322052650715,1
321980310715,0
322007382715,0
321961527715,0
322077685715,0
322078341715,1
321994174715,1
322007830715,1
321970862715,1
321974575715,0
322010182715,0
322036647715,1
321995554715,0
322016014715,1
322068845715,0
322000525715,1
321978567715,1
321962738715,0
322081866715,0
322072456715,0
322099122715,1
322051577715,0
322002400715,1
322031270715,1
322005065715,1
322051439715,1
322013313715,1
322032024715,1
322030185715,1
322013574715,0
322047651715,1
322060210715,1
322053007715,1
322006441715,0
322062101715,1
321978518715,1
322096205715,1
322022109715,1
322038399715,1
322092071715,0
321957033715,0
322019018715,1
322061069715,1
321976779715,1
322060754715,1
322098687715,0
322010298715,1
321950865715,1
322092162715,0
322064220715,0
322029333715,1
321983045715,1
322055157715,1
321983717715,0
322081032715,0
322070543715,1
322048187715,1
322063329715,0
322052296715,0
322003879715,1
321985125715,1
321982658715,1
321991983715,1
321977024715,0
322088474715,0
322068446715,1
322034202715,1
322097099715,1
321992290715,1
321959910715,0
322013209715,1
322089252715,0
322042459715,1
322010105715,1
322006244715,0
322062870715,0
321953754715,1
322037685715,1
321979397715,1
322026819715,1
322003704715,1
322067685715,0
321967321715,1
322004799715,0
322023222715,1
321946075715,0
322097392715,1
321954711715,0
321979463715,0
322004159715,0
322016008715,1
322091207715,0
322043694715,0
322058217715,1
322078295715,0
322093355715,0
322027026715,0
322090511715,1
322061699715,0
322034684715,0
322096006715,0
321980613715,0
322052544715,1
321989182715,1
322041738715,0
321974112715,0
