Contrato,Predicao_Fraude,Valor_Renda,QT_Dias_Atraso,Total_Pago
322070279715,0,3000.0,103.0,2847.81
322070282715,0,3509.0,,9102.89
322070283715,1,3500.0,315.0,2688.81
322070284715,1,5500.0,406.0,582.69
322070285715,0,2800.0,406.0,4990.7
322070286715,0,1600.0,,5621.03
322070287715,0,2665.0,41.0,8592.49
322070288715,1,3600.0,315.0,1107.3
322070289715,1,3200.0,376.0,665.32
322070290715,1,1500.0,406.0,249.5
322070291715,0,3300.0,,2155.71
322070292715,0,6000.0,,9914.37
322070293715,0,3000.0,,9165.95
322070294715,0,3000.0,,4214.56
322070295715,0,3000.0,,4569.04
322070296715,1,3000.0,376.0,375.33
322070299715,1,4000.0,344.0,2818.59
322070300715,0,1500.0,11.0,5892.04
322070301715,0,6000.0,,4258.29
322070302715,0,6000.0,,5863.54
322070305715,0,30000.0,11.0,55955.21
322070306715,0,6200.0,,69204.37
322070307715,0,6200.0,,69124.81
322070308715,1,2568.09,406.0,505.0
322070309715,1,8000.0,376.0,563.09
322070310715,1,2000.0,406.0,355.33
322070311715,1,2500.0,194.0,3851.85
322070312715,1,2500.0,376.0,776.2
322070313715,0,3880.0,,41311.93
322070314715,0,4000.0,,4027.88
322070315715,0,6000.0,,16953.1
322070316715,1,3500.0,406.0,738.2
322070317715,1,3000.0,406.0,321.77
322070318715,1,1200.0,406.0,275.4
322070319715,0,3200000.0,103.0,3635.68
322070322715,0,7918.0,,61666.95
322070323715,0,7000.0,,8134.17
322070325715,0,3800.0,,6160.17
322070327715,0,3000.0,,3359.2
322070329715,0,4500.0,,4935.11
322070330715,1,1800.0,406.0,545.89
322070332715,0,3000.0,,5343.87
322070333715,0,5000.0,,5108.06
322070334715,0,2500.0,71.0,8740.35
322070336715,1,2200.0,251.0,2565.23
322070337715,0,2200.0,,3955.09
322070338715,1,4000.0,315.0,2473.76
322070340715,1,3000.0,133.0,3380.69
322070341715,1,2500.0,376.0,1212.5
322070342715,1,3712.0,406.0,460.83
322070343715,1,1500.0,376.0,900.78
322070344715,1,3500.0,406.0,355.0
322070345715,0,3800.0,71.0,14519.88
322070346715,0,1639.0,11.0,20226.74
322070347715,0,6200.0,,112159.93
322070348715,1,4500.0,162.0,7963.58
322070349715,1,15000.0,376.0,2420.04
322070350715,0,1900.0,103.0,1733.55
322070351715,0,5500.0,11.0,3641.29
322070353715,1,11111.11,225.0,5337.6
322070354715,0,3000.0,103.0,3391.34
322070355715,1,3600.0,406.0,143.08
322070357715,1,2000.0,376.0,710.0
322070358715,1,1400.0,251.0,1587.5
322070359715,1,11111.11,225.0,5337.6
322070361715,1,11000.0,162.0,5052.36
322070362715,1,12345.67,344.0,2124.9
322070364715,0,2300.0,,5536.4
322070368715,0,2000.0,,5336.47
322070369715,1,4100.0,133.0,3592.67
322070371715,0,2200.0,,4210.54
322070372715,0,1500.0,315.0,2563.49
322070373715,1,1500.0,251.0,1263.14
322070374715,0,2900.0,225.0,3553.91
322070379715,0,1500.0,11.0,7110.19
322070380715,1,3000.0,406.0,793.65
322070381715,1,4000.0,376.0,824.99
322070382715,1,5000.0,376.0,1025.34
322070384715,0,6000.0,,5347.47
322070386715,0,2000.0,,21748.2
322070388715,0,4700.0,,17834.96
322070390715,0,4000.0,,39352.5
322070393715,0,2090.0,,4223.96
322070396715,0,3500.0,,12151.07
322070400715,0,2500.0,41.0,8365.5
322070403715,1,3200.0,376.0,717.22
322070404715,1,5000.0,251.0,1258.59
322070405715,0,4500.0,,14394.63
322070410715,0,1948.0,,5847.35
322070413715,1,3500.0,344.0,4839.95
322070416715,0,1500.0,11.0,5798.99
322070418715,1,2550.0,376.0,965.64
322070422715,1,2000.0,406.0,409.42
322070423715,0,2200.0,,3546.92
322070426715,0,7000.0,,5930.55
322070427715,0,4500.0,,17652.29
322070428715,0,3000.0,71.0,1747.45
322070429715,1,2000.0,376.0,750.66
322070430715,1,2300.0,162.0,3195.0
322070431715,0,3000.0,,13945.27
322070432715,0,6000.0,,8858.23
322070436715,0,4500.0,,20537.93
322070438715,0,4000.0,,3840.76
322070441715,1,6000.0,376.0,1088.99
322070442715,0,2500.0,,9865.29
322070445715,1,7000.0,406.0,1087.69
322070446715,1,1275.0,344.0,673.36
322070448715,0,2500.0,,5642.07
322070450715,0,4500.0,,10941.06
322070452715,0,5000.0,,102814.15
322070453715,0,2000.0,,5499.57
322070454715,0,3500.0,,14624.95
322070458715,1,1500.0,284.0,2492.34
322070459715,1,2200.0,376.0,514.82
322070461715,1,2300.0,406.0,166.66
322070462715,0,6000.0,11.0,15543.99
322070464715,1,2800.0,225.0,2485.0
322070467715,0,4900.0,,17614.6
322070470715,0,7000.0,,37693.04
322070473715,0,2900.0,,8224.6
322070474715,1,1300.0,376.0,363.0
322070477715,1,2000.0,344.0,1072.34
322070478715,1,8000.0,251.0,7936.5
322070480715,1,8000.0,251.0,7936.5
322070483715,1,1900.0,406.0,550.79
322070484715,0,4000.0,,14343.24
322070485715,1,1895.0,251.0,1756.08
322070486715,1,2300.0,406.0,353.94
322070487715,0,1800.0,406.0,6718.53
322070488715,1,3500.0,284.0,3146.74
322070489715,1,3200.0,406.0,1629.46
322070490715,0,3000.0,11.0,3639.35
322070493715,1,3000.0,344.0,1539.16
322070502715,0,2800.0,,6340.86
322070503715,0,25000.0,103.0,11425.45
322070504715,1,2200.0,376.0,449.5
322070505715,1,1350.0,376.0,262.52
322070506715,1,1800.0,376.0,772.64
322070507715,0,1500.0,,3949.91
322070509715,1,2500.0,251.0,2138.87
322070514715,1,50000.0,315.0,8624.7
322070516715,1,2625.0,406.0,767.99
322070521715,0,20000.0,,59541.83
322070523715,1,1802.0,376.0,710.0
322070525715,0,1212.0,,5757.51
322070526715,1,5000.0,376.0,764.24
322070528715,0,18000.0,,22237.75
322070530715,1,20000.0,251.0,11653.8
322070533715,0,1550.0,,6718.53
322070534715,1,20000.0,251.0,8839.2
322070536715,1,20000.0,251.0,11049.0
322070537715,0,10000.0,,19768.9
322070538715,0,10000.0,,21190.49
322070539715,1,2000.0,376.0,941.09
322070540715,0,3250.0,41.0,11183.65
322070542715,1,2500.0,133.0,2787.39
322070543715,1,2000.0,315.0,1528.48
322070544715,1,7300.0,406.0,960.71
322070545715,1,6500.0,162.0,6277.03
322070546715,0,4500.0,,3593.49
322070547715,1,2400.0,344.0,984.26
322070548715,0,4000.0,344.0,3946.59
322070549715,1,1800.0,406.0,355.0
322070552715,0,5000.0,,18205.63
322070554715,1,2500.0,251.0,1664.16
322070557715,0,2540.0,,5274.88
322070558715,0,3200.0,,5343.93
322070559715,0,2500.0,11.0,3655.26
322070561715,0,2000.0,,4204.84
322070562715,1,3000.0,284.0,2466.0
322070563715,0,2500.0,,6487.75
322070564715,0,6500.0,,47605.09
322070566715,1,3500.0,406.0,605.0
322070568715,1,1212.0,406.0,289.59
322070570715,0,2000.0,,7404.64
322070571715,0,6355.12,,12746.19
322070572715,1,1800.0,406.0,385.56
322070574715,0,25000.0,,59488.1
322070575715,0,4000.0,315.0,7552.98
322070576715,1,10700.0,376.0,1702.0
322070577715,1,5000.0,251.0,412.83
322070578715,0,25000.0,,59377.63
322070581715,0,25000.0,,60199.92
322070583715,0,25000.0,,60200.93
322070584715,1,1600.0,344.0,759.18
322070585715,0,25000.0,,60198.91
322070587715,1,1600.0,376.0,497.55
322070588715,1,3000.0,315.0,1755.0
322070589715,0,1381.63,,3143.31
322070592715,1,3600.0,344.0,3570.0
322070593715,0,4440.0,,2518.14
322070599715,1,5555.55,284.0,3918.47
322070600715,1,1460.0,376.0,279.95
322070601715,0,7777.77,41.0,10100.48
322070603715,0,9999.99,,12512.28
322070605715,1,3200.0,284.0,2420.0
322070606715,1,1900.0,344.0,1436.37
322070608715,1,14500.0,376.0,566.06
322070610715,0,15000.0,,6412.55
322070618715,1,5000.0,376.0,737.67
322070620715,0,2300.0,,3091.06
322070621715,1,5000.0,406.0,484.0
322070622715,1,8000.0,376.0,3461.48
322070623715,1,8000.0,376.0,3461.48
322070625715,1,3200.0,251.0,2594.2
322070626715,1,4900.0,406.0,605.0
322070627715,1,2300.0,406.0,752.29
322070628715,0,20000.0,,7853.15
322070629715,1,4000.0,376.0,818.84
322070634715,0,25000.0,,27084.82
322070635715,1,3700.0,344.0,2225.33
322070636715,1,1300.0,376.0,355.0
322070637715,0,5000.0,103.0,4683.96
322070638715,0,3500.0,,15533.0
322070642715,1,5000.0,251.0,8256.54
322070644715,0,5600.0,11.0,15927.0
322070645715,1,1847.0,133.0,4585.84
322070648715,0,2653.0,,7738.15
322070649715,0,2160.0,,54153.44
322070650715,1,1290.0,251.0,2145.6
322070652715,0,6200.0,,21641.08
322070653715,1,5000.0,406.0,1428.0
322070654715,1,4000.0,406.0,846.0
322070655715,0,2500.0,,5777.69
322070656715,1,3500.0,376.0,660.0
322070657715,0,1460.0,,6783.75
322070658715,0,4000.0,,14500.04
322070659715,0,1996.5,284.0,3033.55
322070660715,1,1800.0,194.0,1805.68
322070661715,0,10000.0,,5336.47
322070663715,1,1500.0,376.0,357.7
322070665715,1,4000.0,251.0,969.88
322070666715,0,3200.0,,5336.47
322070667715,1,2000.0,406.0,183.76
322070668715,1,3500.0,315.0,1088.98
322070670715,1,1500.0,225.0,1178.38
322070671715,1,4940.0,344.0,3384.0
322070673715,1,2000.0,406.0,606.25
322070674715,0,2000.0,,5977.75
322070675715,1,2500.0,284.0,2461.4
322070676715,0,5000.0,,41575.2
322070677715,0,2000.0,,9633.15
322070679715,1,2000.0,344.0,536.55
322070680715,0,8500.0,,30377.27
322070682715,0,2118.0,71.0,4472.61
322070684715,1,6000.0,284.0,6949.71
322070685715,1,4000.0,406.0,645.8
322070687715,1,4500.5,225.0,3408.0
322070688715,0,2200.0,11.0,4850.28
322070689715,1,18245.0,251.0,7936.5
322070691715,1,18245.0,251.0,7936.5
322070692715,1,3900.0,376.0,1455.0
322070693715,1,18245.0,251.0,6984.12
322070695715,0,1400.0,,6423.21
322070697715,1,3000.0,284.0,850.42
322070698715,0,3400.0,,18556.88
322070700715,1,35000.0,284.0,4856.0
322070702715,1,6000.0,406.0,315.65
322070703715,0,25000.0,,38040.75
322070704715,0,25000.0,,38040.75
322070705715,1,1800.0,406.0,355.0
322070706715,1,2500.0,376.0,1178.56
322070707715,1,3000.0,284.0,3043.6
322070710715,0,3000.0,,10266.86
322070714715,1,1100.0,376.0,550.8
322070715715,1,2000.0,344.0,496.14
322070716715,0,2285.0,41.0,3639.35
322070717715,1,6000000.0,406.0,256.86
322070718715,0,1434.0,251.0,5920.31
322070719715,1,5000.0,315.0,6065.08
322070720715,0,4100.0,,5336.47
322070721715,1,1500.0,251.0,2910.0
322070722715,0,3600.0,,10243.28
322070724715,0,8000.0,,23505.21
322070727715,0,6500.0,,28294.79
322070729715,1,5000.0,251.0,1642.5
322070730715,0,5000.0,,23252.87
322070732715,0,4000.0,,11616.43
322070733715,1,5000.0,376.0,1325.88
322070734715,1,2500.0,406.0,355.0
322070735715,0,2500.0,,10197.23
322070736715,0,3000.0,,6384.64
322070737715,0,2500.0,,2676.48
322070739715,1,3500.0,225.0,2492.22
322070741715,0,9000.0,,22189.82
322070743715,1,1800.0,194.0,3751.9
322070744715,1,2500.0,284.0,1368.75
322070745715,0,5500.0,,21802.03
322070746715,1,2500.0,344.0,1488.0
322070747715,0,5550.0,,3606.41
322070748715,1,16000.0,315.0,7732.8
322070749715,1,7000.0,225.0,2583.0
322070753715,1,4500.0,406.0,355.0
322070756715,0,3000.0,,6237.13
322070757715,1,1600.0,251.0,3565.69
322070760715,0,2000.0,,9285.36
322070761715,0,4000.0,,6215.49
322070763715,0,2500.0,,3174.92
322070765715,1,8000.0,376.0,3812.66
322070770715,0,7000.0,,11019.57
322070772715,1,2500.0,194.0,4610.77
322070773715,0,2500.0,,5381.99
322070774715,1,3100.0,376.0,740.72
322070778715,1,3700.0,284.0,4831.88
322070780715,1,1800.0,406.0,493.2
322070786715,1,4900.0,406.0,10670.25
322070787715,1,3000.0,344.0,1951.08
322070788715,1,15000.0,376.0,3683.0
322070789715,0,10000.0,,16114.38
322070791715,1,50000.0,376.0,4148.36
322070794715,0,2700.0,71.0,13266.86
322070795715,1,3000.0,376.0,2047.08
322070796715,1,8000.0,406.0,250.0
322070800715,0,25000.0,,5536.4
322070801715,0,3500.0,,9057.77
322070802715,0,25000.0,,31633.61
322070804715,0,25000.0,,5536.4
322070805715,0,25000.0,,5536.4
322070808715,0,25000.0,,5536.4
322070809715,1,50000.0,376.0,4028.4
322070813715,0,3800.0,,6160.17
322070814715,1,3500.0,376.0,1602.72
322070816715,0,6000.0,,36673.85
322070817715,0,3500.0,,69629.68
322070818715,0,2000.0,,12627.4
322070819715,1,1546.0,406.0,248.89
322070820715,1,2500.0,376.0,420.86
322070821715,1,56000.0,376.0,1553.84
322070823715,0,2000.0,,9178.87
322070824715,0,6000.0,,10523.81
322070825715,1,1499.0,162.0,1762.51
322070826715,1,2500.0,406.0,402.21
322070828715,1,2500.0,376.0,466.58
322070831715,0,2000.0,,4981.47
322070833715,0,5000.0,11.0,4885.44
322070834715,0,5900.0,,58248.19
322070835715,1,141175.0,376.0,547.5
322070839715,1,1900.0,194.0,2190.0
322070840715,0,2000.0,,3837.97
322070841715,0,3300.0,,31666.52
322070842715,0,5000.0,,12551.66
322070845715,0,3500.0,,8630.91
322070846715,0,2500.0,,10511.03
322070847715,1,2500.0,406.0,512.67
322070849715,1,5000.0,194.0,6768.0
322070850715,0,6000.0,,10523.81
322070851715,1,2000.0,344.0,1415.73
322070852715,1,5000.0,406.0,592.0
322070854715,0,4000.0,251.0,4934.98
322070855715,1,6000.0,194.0,2485.0
322070856715,1,4500.0,406.0,382.08
322070857715,1,5000.0,376.0,746.54
322070858715,0,2300.0,,5351.24
322070860715,0,5200.0,,22606.03
322070861715,0,2000.0,284.0,3073.55
322070862715,0,5000.0,,8045.28
322070863715,0,10000.0,,11187.69
322070864715,0,3000.0,,14743.29
322070866715,0,1388.5,,10619.64
322070867715,1,1900.0,315.0,1107.3
322070869715,1,3000.0,315.0,2601.0
322070870715,1,8000.0,406.0,382.08
322070872715,0,2000.0,,36999.74
322070873715,1,2037.0,344.0,1554.0
322070874715,0,6000.0,,78655.03
322070876715,0,1800.0,,6805.11
322070877715,0,4187.0,,36903.03
322070878715,1,7000.0,406.0,645.8
322070879715,0,12000.0,103.0,15754.2
322070880715,0,4500.0,284.0,2186.71
322070881715,1,5000.0,251.0,3690.0
322070882715,0,2500.0,,4204.84
322070889715,1,1585.0,406.0,367.13
322070892715,0,5000.0,,4210.63
322070894715,1,4000.0,406.0,1258.72
322070897715,0,7000.0,,46782.15
322070900715,0,5000.0,,8759.19
322070904715,0,4000.0,162.0,10472.58
322070905715,1,3200.0,225.0,1775.0
322070907715,0,2500.0,,8323.53
322070909715,0,5000.0,,18679.11
322070910715,1,3000.0,376.0,613.35
322070911715,0,1500.0,,19818.23
322070912715,1,4000.0,406.0,710.0
322070913715,0,1500.0,162.0,1873.94
322070914715,0,2200.0,,5918.4
322070915715,0,25000.0,41.0,19060.96
322070917715,0,25000.0,,5536.4
322070918715,0,25000.0,,5536.4
322070919715,0,25000.0,,5536.4
322070920715,1,7000.0,376.0,1018.88
322070921715,0,25000.0,,5536.4
322070922715,0,27000.0,,6757.75
322070923715,0,25000.0,,5536.4
322070925715,0,5700.0,,13348.68
322070926715,1,1800.0,406.0,388.18
322070927715,1,2000.0,406.0,273.75
322070928715,1,1500.0,344.0,1171.5
322070929715,1,3000.0,315.0,1065.0
322070931715,1,1500.0,376.0,388.18
322070932715,0,9000.0,,14927.7
322070933715,1,3000.0,251.0,1876.65
322070935715,1,1700.0,344.0,746.07
322070938715,0,2900.0,11.0,13438.04
322070939715,0,2000.0,11.0,21576.0
322070940715,1,2500.0,315.0,1065.0
322070941715,1,1400.0,315.0,1420.0
322070942715,0,2700.0,11.0,8643.79
322070943715,0,20000.0,,14598.62
322070945715,1,3000.0,284.0,3421.3
322070946715,0,3900.0,,5631.59
322070947715,0,8200.0,11.0,32880.28
322070949715,0,10000.0,41.0,15982.6
322070950715,1,2000.0,162.0,2847.22
322070951715,0,1500.0,71.0,3639.35
322070953715,1,8475.0,284.0,5892.8
322070954715,1,3000.0,376.0,946.72
322070956715,1,1800.0,344.0,718.03
322070957715,1,3000.0,344.0,1065.0
322070958715,0,3000.0,,9320.03
322070962715,1,2600.0,406.0,420.86
322070964715,0,2000.0,,8055.02
322070965715,1,3500.0,376.0,1039.9
322070968715,1,2900.0,284.0,4299.15
322070969715,0,7000.0,11.0,3410.55
322070970715,1,3000.0,376.0,1455.0
322070971715,0,7000.0,11.0,4427.7
322070973715,1,2700.0,406.0,552.45
322070975715,0,6500.0,,8223.45
322070977715,0,5000.0,344.0,7281.33
322070978715,0,2000.0,11.0,5446.86
322070979715,1,3500.0,284.0,1782.22
322070981715,0,5000.0,41.0,14409.93
322070982715,1,2500.0,251.0,4092.62
322070983715,0,3300.0,,7285.57
322070984715,0,1500.0,,5266.74
322070985715,0,4753.0,,134920.93
322070988715,1,3200.0,315.0,837.59
322070990715,1,1800.0,251.0,2543.99
322070996715,0,6500.0,11.0,8510.37
322070997715,1,2500.0,406.0,249.5
322070999715,1,7000.0,344.0,1047.96
322071000715,1,2500.0,376.0,1584.0
322071007715,0,2800.0,,9734.22
322071008715,1,2100.0,406.0,355.0
322071009715,0,4500.0,11.0,5128.08
322071010715,1,5000.0,406.0,601.86
322071011715,1,5000.0,344.0,1257.88
322071012715,0,4500.0,11.0,3545.36
322071013715,0,1300.0,71.0,3291.57
322071014715,0,2000.0,,28521.68
322071015715,1,2500.0,376.0,279.95
322071016715,1,2500.0,344.0,881.51
322071017715,1,2400.0,344.0,694.41
322071018715,1,3000.0,315.0,2946.4
322071019715,0,20000.0,,59579.83
322071020715,1,5143.24,406.0,793.65
322071023715,1,5143.24,406.0,793.65
322071024715,0,8000.0,71.0,2733.5
322071025715,1,5000.0,344.0,1554.0
322071026715,0,1500.0,,9541.91
322071027715,0,3800.0,,116299.16
322071028715,0,12500.0,,46534.57
322071032715,0,25000.0,,59216.72
322071033715,1,2000.0,376.0,566.25
322071034715,0,12000.0,,19339.28
322071036715,0,5900.0,,10310.05
322071037715,1,5000.0,406.0,505.0
322071038715,1,2400.0,315.0,3071.96
322071041715,1,1600.0,376.0,481.0
322071043715,1,2700.0,315.0,1420.0
322071044715,1,1272.0,344.0,710.0
322071046715,1,5000.0,284.0,2775.0
322071047715,0,2500.0,,7197.32
322071048715,1,3000.0,315.0,3761.48
322071050715,1,2000.0,315.0,1508.96
322071051715,0,5000.0,,14379.69
322071052715,0,1300.0,,5659.66
322071054715,0,5000.0,,9748.02
322071055715,0,7600.0,11.0,6760.57
322071058715,1,2900.0,406.0,355.0
322071060715,1,2000.0,376.0,257.29
322071061715,1,9000.0,344.0,4078.83
322071062715,1,1500.0,225.0,1400.44
322071064715,1,1758.65,344.0,1436.37
322071065715,1,1895.34,376.0,710.0
322071068715,1,1950.0,406.0,646.96
322071070715,0,6500.0,,31935.29
322071071715,0,4000.0,,5840.59
322071072715,1,3000.0,194.0,2840.0
322071073715,0,10000.0,,6500.37
322071074715,0,4600.0,,19499.06
322071075715,0,5000.0,,39127.51
322071077715,0,10000.0,,2340.91
322071078715,0,3500.0,71.0,5651.61
322071079715,1,3000.0,251.0,1462.61
322071081715,0,7000.0,,26447.96
322071083715,0,3000.0,41.0,3930.53
322071084715,1,6000.0,406.0,321.77
322071085715,0,1400.0,,5336.47
322071087715,0,5000.0,,9253.35
322071091715,0,3000.0,,10323.97
322071094715,0,15000.0,,5224.32
322071097715,0,4000.0,,39618.75
322071100715,1,2000.0,406.0,342.95
322071103715,0,1300.0,103.0,3991.46
322071104715,0,18000.0,103.0,5230.98
322071105715,0,1300.0,,3974.79
322071106715,1,4100.0,251.0,6074.95
322071108715,1,3200.0,406.0,2422.44
322071109715,0,11090.0,,35589.21
322071110715,0,50000.0,71.0,17481.6
322071113715,0,6200.0,,9173.43
322071114715,1,7500.0,344.0,1596.0
322071115715,0,7500.0,,8024.67
322071118715,0,2000.0,,26759.82
322071119715,1,6000.0,284.0,4799.03
322071120715,0,3000.0,,11436.81
322071121715,1,6000.0,194.0,10984.5
322071122715,1,8000.0,376.0,1451.58
322071124715,0,2000.0,,5361.87
322071125715,1,3490.0,406.0,321.08
322071127715,0,3000.0,41.0,21135.08
322071128715,1,9000.0,344.0,4078.83
322071131715,1,6000.0,225.0,6065.92
322071132715,0,2200.0,71.0,5190.69
322071135715,1,4600.0,406.0,512.67
322071136715,1,4500.0,406.0,1074.7
322071137715,1,1500.0,225.0,3667.98
322071138715,0,1500.0,11.0,5326.54
322071139715,1,3000.0,251.0,1775.0
322071140715,0,1716.21,,7643.7
322071141715,0,4000.0,,8245.86
322071142715,0,7500.15,,22145.58
322071143715,0,4000.0,71.0,3897.42
322071144715,0,5628.91,,7755.98
322071147715,0,5628.91,11.0,7199.44
322071148715,1,5000.0,315.0,3008.0
322071150715,0,9000.0,,38802.24
322071152715,1,5000.0,344.0,1374.99
322071153715,1,2000.0,406.0,355.0
322071154715,0,10000.0,11.0,20976.0
322071155715,1,3000.0,225.0,2145.51
322071156715,0,1800.0,,7841.38
322071157715,0,6000.0,251.0,10334.03
322071158715,0,5000.0,,9584.5
322071160715,0,3400.0,103.0,8151.45
322071162715,0,1350.0,,4111.72
322071163715,1,11700.0,406.0,671.99
322071164715,1,2200.0,406.0,0.0
322071167715,0,1800.0,,5840.59
322071168715,0,2500.0,,6051.7
322071170715,0,6521.0,,5489.82
322071172715,0,2228.0,,6705.96
322071174715,0,10000.0,,161784.21
322071176715,1,4900.0,344.0,805.4
322071179715,0,15000.0,71.0,6237.03
322071180715,1,5000.0,344.0,629.3
322071181715,1,1200.0,284.0,1608.85
322071182715,0,4000.0,,4363.35
322071184715,0,3500.0,,23774.26
322071188715,0,2500.0,103.0,5296.39
322071189715,0,50000.0,,35371.32
322071190715,0,1370.0,,5037.77
322071191715,1,8000.0,406.0,1049.74
322071193715,0,2500.0,,5336.47
322071194715,1,3200.0,406.0,496.0
322071195715,0,3000.0,,6552.22
322071196715,0,9800.0,,9039.86
322071197715,0,4500.0,11.0,9940.56
322071198715,0,2600.0,,5847.48
322071200715,0,3000.0,11.0,12966.38
322071204715,0,5000.0,,15299.73
322071205715,1,2200.0,406.0,388.18
322071206715,1,2500.0,284.0,3440.0
322071207715,0,5000.0,,66552.96
322071208715,1,2000.0,284.0,1420.0
322071209715,1,3500.0,315.0,2456.56
322071210715,0,7000.0,,7623.12
322071211715,0,5000.0,41.0,3139.26
322071212715,1,4000.0,251.0,7248.36
322071213715,1,6200.0,376.0,375.33
322071215715,1,3200.0,376.0,1042.42
322071216715,0,1300.0,,2510.49
322071217715,1,2500.0,406.0,355.0
322071220715,1,10000.0,376.0,492.13
322071221715,0,1466.0,,4641.76
322071222715,1,4000.0,344.0,2599.68
322071224715,0,2900.0,,21660.7
322071225715,1,10000.0,406.0,615.0
322071226715,1,3000.0,406.0,799.55
322071227715,0,3100.0,,8686.33
322071230715,1,2100.0,406.0,3321.6
322071232715,1,3000.0,284.0,3234.8
322071233715,0,2300.0,,11312.56
322071234715,0,3000.0,,6215.49
322071238715,1,2000.0,406.0,505.0
322071239715,1,2000.0,162.0,2840.0
322071240715,0,2000.0,,5642.07
322071241715,1,4000.0,406.0,646.96
322071243715,0,6400.0,,4777.26
322071244715,0,5000.0,,10683.34
322071245715,1,3000.0,315.0,3552.0
322071246715,0,2000.0,,3615.61
322071247715,1,1600.0,251.0,2713.5
322071250715,1,3850.0,376.0,355.0
322071251715,0,2500.0,,5266.74
322071252715,1,4025.25,315.0,3812.5
322071253715,1,3000.0,376.0,3757.75
322071254715,0,8100.0,103.0,1966.28
322071255715,1,6000.0,133.0,7817.9
322071257715,0,3100.0,41.0,6456.18
322071258715,0,3800.0,,9345.73
322071260715,0,2500.0,11.0,7924.31
322071261715,0,5000.0,,6412.39
322071266715,1,4400.0,406.0,776.92
322071269715,0,3000.0,,4803.86
322071271715,1,4200.0,133.0,8881.86
322071272715,0,1500.0,,2989.93
322071274715,0,1600.0,,11400.48
322071275715,0,2580.0,,6351.8
322071279715,0,3000.0,71.0,5433.68
322071281715,0,3000.0,315.0,3396.17
322071285715,1,2500.0,376.0,1055.26
